Timestamp,pct_full,slope_per_min,slope_mean_s,pump_on,state
2025-10-20 20:15:00,98.9,0.0,-0.0111111111111104,0,IDLE
2025-10-20 20:18:00,98.95,0.0166666666666657,0.0055555555555552,0,IDLE
2025-10-20 20:21:00,98.95,0.0,0.0055555555555552,0,IDLE
2025-10-20 20:24:00,99.0,0.0166666666666657,0.0111111111111104,0,IDLE
2025-10-20 20:27:00,98.95,-0.0166666666666657,9.251858538542969e-18,0,IDLE
2025-10-20 20:30:00,98.9,-0.0166666666666657,-0.0055555555555552,0,IDLE
2025-10-20 20:33:00,98.9,0.0,-0.0111111111111104,0,IDLE
2025-10-20 20:36:00,98.95,0.0166666666666657,9.251858538542969e-18,0,IDLE
2025-10-20 20:39:00,98.65,-0.099999999999999,-0.0277777777777777,0,EVAP
2025-10-20 20:42:00,99.05,0.1333333333333305,0.0166666666666657,0,IDLE
2025-10-20 20:45:00,98.55,-0.1666666666666666,-0.044444444444445,0,EVAP
2025-10-20 20:48:00,98.9,0.1166666666666695,0.0277777777777778,0,IDLE
2025-10-20 20:51:00,98.8,-0.0333333333333361,-0.0277777777777777,0,EVAP
2025-10-20 20:54:00,98.7,-0.0333333333333314,0.0166666666666673,0,EVAP
2025-10-20 20:57:00,98.95,0.0833333333333333,0.0055555555555552,0,IDLE
2025-10-20 21:00:00,98.5,-0.1500000000000009,-0.033333333333333,0,IDLE
2025-10-20 21:03:00,98.4,-0.0333333333333314,-0.033333333333333,0,IRRIGATE
2025-10-20 21:06:00,98.9,0.1666666666666666,-0.0055555555555552,0,IDLE
2025-10-20 21:09:00,98.8,-0.0333333333333361,0.033333333333333,0,IDLE
2025-10-20 21:12:00,98.8,0.0,0.0444444444444435,0,IDLE
2025-10-20 21:15:00,98.7,-0.0333333333333314,-0.0222222222222225,0,IDLE
2025-10-20 21:18:00,98.8,0.0333333333333314,1.8503717077085938e-17,0,IDLE
2025-10-20 21:21:00,98.4,-0.1333333333333305,-0.0444444444444434,0,LEAK
2025-10-20 21:24:00,98.25,-0.0500000000000019,-0.0500000000000003,0,LEAK
2025-10-20 21:27:00,98.5,0.0833333333333333,-0.033333333333333,0,IDLE
2025-10-20 21:30:00,98.95,0.1500000000000009,0.0611111111111108,0,IDLE
2025-10-20 21:33:00,98.7,-0.0833333333333333,0.0500000000000003,0,IDLE
2025-10-20 21:36:00,98.9,0.0666666666666676,0.044444444444445,0,IDLE
2025-10-20 21:39:00,98.85,-0.0166666666666704,-0.011111111111112,0,IDLE
2025-10-20 21:42:00,99.0,0.0500000000000019,0.033333333333333,0,IDLE
2025-10-20 21:45:00,98.8,-0.0666666666666676,-0.011111111111112,0,IRRIGATE
2025-10-20 21:48:00,98.15,-0.2166666666666638,-0.0777777777777764,0,IRRIGATE
2025-10-20 21:51:00,98.5,0.1166666666666647,-0.0555555555555555,0,IRRIGATE
2025-10-20 21:54:00,98.5,0.0,-0.033333333333333,0,IRRIGATE
2025-10-20 21:57:00,98.5,0.0,0.0388888888888882,0,IRRIGATE
2025-10-20 22:00:00,98.5,0.0,0.0,0,IDLE
2025-10-20 22:03:00,98.65,0.0500000000000019,0.0166666666666673,0,IDLE
2025-10-20 22:06:00,98.4,-0.0833333333333333,-0.0111111111111104,0,IDLE
2025-10-20 22:09:00,98.3,-0.0333333333333361,-0.0222222222222225,0,IDLE
2025-10-20 22:12:00,98.75,0.1500000000000009,0.0111111111111104,0,IDLE
2025-10-20 22:15:00,98.35,-0.1333333333333352,-0.0055555555555568,0,IDLE
2025-10-20 22:18:00,98.8,0.1500000000000009,0.0555555555555555,0,IDLE
2025-10-20 22:21:00,99.0,0.0666666666666676,0.0277777777777777,0,IDLE
2025-10-20 22:24:00,98.7,-0.099999999999999,0.0388888888888898,0,IDLE
2025-10-20 22:27:00,98.5,-0.0666666666666676,-0.033333333333333,0,IDLE
2025-10-20 22:30:00,98.5,0.0,-0.0555555555555555,0,IDLE
2025-10-20 22:33:00,98.8,0.099999999999999,0.0111111111111104,0,IDLE
2025-10-20 22:36:00,98.5,-0.099999999999999,1.3877787807814457e-17,0,IRRIGATE
2025-10-20 22:39:00,98.5,0.0,1.3877787807814457e-17,0,IDLE
2025-10-20 22:42:00,98.5,0.0,-0.033333333333333,0,IDLE
2025-10-20 22:45:00,98.45,-0.0166666666666657,-0.0055555555555552,0,IDLE
2025-10-20 22:48:00,98.3,-0.0500000000000019,-0.0222222222222225,0,IRRIGATE
2025-10-20 22:51:00,98.2,-0.0333333333333314,-0.033333333333333,0,IDLE
2025-10-20 22:54:00,98.5,0.099999999999999,0.0055555555555552,0,IDLE
2025-10-20 22:57:00,98.65,0.0500000000000019,0.0388888888888898,0,IDLE
2025-10-20 23:00:00,98.0,-0.2166666666666685,-0.0222222222222225,0,IRRIGATE
2025-10-20 23:03:00,98.1,0.0333333333333314,-0.044444444444445,0,LEAK
2025-10-20 23:06:00,98.5,0.1333333333333352,-0.0166666666666672,0,IDLE
2025-10-20 23:09:00,98.5,0.0,0.0555555555555555,0,IDLE
2025-10-20 23:12:00,98.8,0.099999999999999,0.0777777777777781,0,IDLE
2025-10-20 23:15:00,98.8,0.0,0.033333333333333,0,IDLE
2025-10-20 23:18:00,98.8,0.0,0.033333333333333,0,IDLE
2025-10-20 23:21:00,98.9,0.0333333333333361,0.011111111111112,0,IDLE
2025-10-20 23:24:00,98.35,-0.1833333333333371,-0.0500000000000003,0,IDLE
2025-10-20 23:27:00,98.5,0.0500000000000019,-0.033333333333333,0,IDLE
2025-10-20 23:30:00,98.5,0.0,-0.044444444444445,0,IDLE
2025-10-20 23:33:00,98.15,-0.1166666666666647,-0.0222222222222209,0,LEAK
2025-10-20 23:36:00,98.5,0.1166666666666647,4.625929269271485e-18,0,IRRIGATE
2025-10-20 23:39:00,98.25,-0.0833333333333333,-0.0277777777777777,0,IDLE
2025-10-20 23:42:00,98.5,0.0833333333333333,0.0388888888888882,0,IDLE
2025-10-20 23:45:00,98.5,0.0,9.251858538542969e-18,0,IDLE
2025-10-20 23:48:00,98.45,-0.0166666666666657,0.0222222222222225,0,IDLE
2025-10-20 23:51:00,98.5,0.0166666666666657,9.251858538542969e-18,0,IDLE
2025-10-20 23:54:00,98.4,-0.0333333333333314,-0.0111111111111104,0,IDLE
2025-10-20 23:57:00,98.5,0.0333333333333314,0.0055555555555552,0,IDLE
2025-10-21 00:00:00,98.35,-0.0500000000000019,-0.0166666666666672,0,IRRIGATE
2025-10-21 00:03:00,98.4,0.0166666666666704,8.0953762212251e-18,0,IRRIGATE
2025-10-21 00:06:00,98.1,-0.1000000000000038,-0.044444444444445,0,IRRIGATE
2025-10-21 00:09:00,98.1,0.0,-0.0277777777777777,0,IRRIGATE
2025-10-21 00:12:00,98.5,0.1333333333333352,0.0111111111111104,0,IRRIGATE
2025-10-21 00:15:00,98.3,-0.0666666666666676,0.0222222222222225,0,IRRIGATE
2025-10-21 00:18:00,98.25,-0.0166666666666657,0.0166666666666673,0,LEAK
2025-10-21 00:21:00,98.2,-0.0166666666666657,-0.033333333333333,0,LEAK
2025-10-21 00:24:00,98.25,0.0166666666666657,-0.0055555555555552,0,IDLE
2025-10-21 00:27:00,98.5,0.0833333333333333,0.0277777777777777,0,IDLE
2025-10-21 00:30:00,98.5,0.0,0.033333333333333,0,IDLE
2025-10-21 00:33:00,98.5,0.0,0.0277777777777777,0,IDLE
2025-10-21 00:36:00,98.7,0.0666666666666676,0.0222222222222225,0,IDLE
2025-10-21 00:39:00,98.0,-0.2333333333333342,-0.0555555555555555,0,IDLE
2025-10-21 00:42:00,98.15,0.0500000000000019,-0.0388888888888882,0,IRRIGATE
2025-10-21 00:45:00,98.65,0.1666666666666666,-0.0055555555555552,0,IDLE
2025-10-21 00:48:00,98.4,-0.0833333333333333,0.044444444444445,0,IDLE
2025-10-21 00:51:00,98.35,-0.0166666666666704,0.0222222222222209,0,IRRIGATE
2025-10-21 00:54:00,98.5,0.0500000000000019,-0.0166666666666672,0,IDLE
2025-10-21 00:57:00,98.45,-0.0166666666666657,0.0055555555555552,0,IDLE
2025-10-21 01:00:00,98.4,-0.0166666666666657,0.0055555555555568,0,IDLE
2025-10-21 01:03:00,98.5,0.0333333333333314,9.251858538542969e-18,0,IDLE
2025-10-21 01:06:00,98.25,-0.0833333333333333,-0.0222222222222225,0,IDLE
2025-10-21 01:09:00,98.5,0.0833333333333333,0.0111111111111104,0,IDLE
2025-10-21 01:12:00,98.4,-0.0333333333333314,-0.0111111111111104,0,IDLE
2025-10-21 01:15:00,98.2,-0.0666666666666676,-0.0055555555555552,0,IDLE
2025-10-21 01:18:00,98.45,0.0833333333333333,-0.0055555555555552,0,IDLE
2025-10-21 01:21:00,98.5,0.0166666666666657,0.0111111111111104,0,IDLE
2025-10-21 01:24:00,98.0,-0.1666666666666666,-0.0222222222222225,0,IRRIGATE
2025-10-21 01:27:00,98.3,0.099999999999999,-0.0166666666666672,0,IDLE
2025-10-21 01:30:00,98.3,0.0,-0.0222222222222225,0,IDLE
2025-10-21 01:33:00,98.15,-0.0499999999999971,0.0166666666666673,0,IDLE
2025-10-21 01:36:00,98.05,-0.0333333333333361,-0.0277777777777777,0,LEAK
2025-10-21 01:39:00,98.05,0.0,-0.0277777777777777,0,IDLE
2025-10-21 01:42:00,98.15,0.0333333333333361,9.251858538542969e-18,0,IDLE
2025-10-21 01:45:00,98.1,-0.0166666666666704,0.0055555555555552,0,LEAK
2025-10-21 01:48:00,98.1,0.0,0.0055555555555552,0,IDLE
2025-10-21 01:51:00,98.1,0.0,-0.0055555555555568,0,IDLE
2025-10-21 01:54:00,98.1,0.0,0.0,0,IDLE
2025-10-21 01:57:00,98.1,0.0,0.0,0,IDLE
2025-10-21 02:00:00,98.1,0.0,0.0,0,IDLE
2025-10-21 02:03:00,98.1,0.0,0.0,0,IDLE
2025-10-21 02:06:00,98.0,-0.0333333333333314,-0.0111111111111104,0,IDLE
2025-10-21 02:09:00,98.0,0.0,-0.0111111111111104,0,IDLE
2025-10-21 02:12:00,98.0,0.0,-0.0111111111111104,0,IDLE
2025-10-21 02:15:00,98.0,0.0,0.0,0,IDLE
2025-10-21 02:18:00,98.0,0.0,0.0,0,IDLE
2025-10-21 02:21:00,97.85,-0.0500000000000019,-0.0166666666666672,0,LEAK
2025-10-21 02:24:00,97.85,0.0,-0.0166666666666672,0,IDLE
2025-10-21 02:27:00,97.85,0.0,-0.0166666666666672,0,IDLE
2025-10-21 02:30:00,97.85,0.0,0.0,0,IDLE
2025-10-21 02:33:00,97.85,0.0,0.0,0,IDLE
2025-10-21 02:36:00,97.85,0.0,0.0,0,IDLE
2025-10-21 02:39:00,97.85,0.0,0.0,0,IDLE
2025-10-21 02:42:00,97.7,-0.0499999999999971,-0.0166666666666657,0,IDLE
2025-10-21 02:45:00,97.8,0.0333333333333314,-0.0055555555555552,0,IDLE
2025-10-21 02:48:00,97.75,-0.0166666666666657,-0.0111111111111104,0,IDLE
2025-10-21 02:51:00,97.75,0.0,0.0055555555555552,0,IDLE
2025-10-21 02:54:00,97.75,0.0,-0.0055555555555552,0,IDLE
2025-10-21 02:57:00,97.75,0.0,0.0,0,IDLE
2025-10-21 03:00:00,97.7,-0.0166666666666657,-0.0055555555555552,0,IDLE
2025-10-21 03:03:00,97.7,0.0,-0.0055555555555552,0,IDLE
2025-10-21 03:06:00,97.5,-0.0666666666666676,-0.0277777777777777,0,IRRIGATE
2025-10-21 03:09:00,97.7,0.0666666666666676,9.251858538542969e-18,0,IRRIGATE
2025-10-21 03:12:00,97.3,-0.1333333333333352,-0.044444444444445,0,IRRIGATE
2025-10-21 03:15:00,97.4,0.0333333333333361,-0.0111111111111104,0,IRRIGATE
2025-10-21 03:18:00,97.3,-0.0333333333333361,-0.044444444444445,0,IRRIGATE
2025-10-21 03:21:00,97.6,0.099999999999999,0.033333333333333,0,IRRIGATE
2025-10-21 03:24:00,97.3,-0.099999999999999,-0.011111111111112,0,IRRIGATE
2025-10-21 03:27:00,97.6,0.099999999999999,0.033333333333333,0,IDLE
2025-10-21 03:30:00,97.6,0.0,4.625929269271485e-18,0,IDLE
2025-10-21 03:33:00,97.25,-0.1166666666666647,-0.0055555555555552,0,LEAK
2025-10-21 03:36:00,97.3,0.0166666666666657,-0.033333333333333,0,LEAK
2025-10-21 03:39:00,97.05,-0.0833333333333333,-0.0611111111111107,0,LEAK
2025-10-21 03:42:00,97.4,0.1166666666666695,0.0166666666666673,0,IDLE
2025-10-21 03:45:00,97.5,0.0333333333333314,0.0222222222222225,0,IDLE
2025-10-21 03:48:00,97.5,0.0,0.0500000000000003,0,IDLE
2025-10-21 03:51:00,97.2,-0.099999999999999,-0.0222222222222225,0,LEAK
2025-10-21 03:54:00,97.45,0.0833333333333333,-0.0055555555555552,0,IDLE
2025-10-21 03:57:00,97.35,-0.0333333333333361,-0.0166666666666672,0,IDLE
2025-10-21 04:00:00,97.2,-0.0499999999999971,2.312964634635743e-18,0,IRRIGATE
2025-10-21 04:03:00,97.4,0.0666666666666676,-0.0055555555555552,0,IRRIGATE
2025-10-21 04:06:00,96.85,-0.1833333333333371,-0.0555555555555555,0,IRRIGATE
2025-10-21 04:09:00,96.95,0.0333333333333361,-0.0277777777777777,0,IRRIGATE
2025-10-21 04:12:00,97.2,0.0833333333333333,-0.0222222222222225,0,IDLE
2025-10-21 04:15:00,97.4,0.0666666666666676,0.0611111111111123,0,IDLE
2025-10-21 04:18:00,97.3,-0.0333333333333361,0.0388888888888882,0,IDLE
2025-10-21 04:21:00,97.05,-0.0833333333333333,-0.0166666666666672,0,LEAK
2025-10-21 04:24:00,97.0,-0.0166666666666657,-0.044444444444445,0,IDLE
2025-10-21 04:27:00,97.3,0.099999999999999,9.251858538542969e-18,0,IDLE
2025-10-21 04:30:00,97.15,-0.0499999999999971,0.011111111111112,0,IDLE
2025-10-21 04:33:00,97.0,-0.0500000000000019,2.312964634635743e-18,0,IDLE
2025-10-21 04:36:00,96.85,-0.0500000000000019,-0.0500000000000003,0,IDLE
2025-10-21 04:39:00,97.0,0.0500000000000019,-0.0166666666666672,0,IDLE
2025-10-21 04:42:00,97.2,0.0666666666666676,0.0222222222222225,0,IDLE
2025-10-21 04:45:00,96.8,-0.1333333333333352,-0.0055555555555552,0,LEAK
2025-10-21 04:48:00,96.95,0.0500000000000019,-0.0055555555555552,0,LEAK
2025-10-21 04:51:00,96.9,-0.0166666666666657,-0.033333333333333,0,IDLE
2025-10-21 04:54:00,96.9,0.0,0.011111111111112,0,LEAK
2025-10-21 04:57:00,97.3,0.1333333333333305,0.0388888888888882,0,IDLE
2025-10-21 05:00:00,96.9,-0.1333333333333305,0.0,0,IDLE
2025-10-21 05:03:00,96.9,0.0,0.0,0,IDLE
2025-10-21 05:06:00,96.9,0.0,-0.0444444444444435,0,IDLE
2025-10-21 05:09:00,96.9,0.0,0.0,0,IDLE
2025-10-21 05:12:00,96.9,0.0,0.0,0,IRRIGATE
2025-10-21 05:15:00,96.9,0.0,0.0,0,IDLE
2025-10-21 05:18:00,96.65,-0.0833333333333333,-0.0277777777777777,0,LEAK
2025-10-21 05:21:00,96.9,0.0833333333333333,0.0,0,IDLE
2025-10-21 05:24:00,97.0,0.0333333333333314,0.0111111111111104,0,IDLE
2025-10-21 05:27:00,96.9,-0.0333333333333314,0.0277777777777777,0,IDLE
2025-10-21 05:30:00,97.15,0.0833333333333333,0.0277777777777777,0,IDLE
2025-10-21 05:33:00,96.8,-0.1166666666666695,-0.0222222222222225,0,IDLE
2025-10-21 05:36:00,97.0,0.0666666666666676,0.0111111111111104,0,IDLE
2025-10-21 05:39:00,96.7,-0.099999999999999,-0.0500000000000003,0,IDLE
2025-10-21 05:42:00,96.95,0.0833333333333333,0.0166666666666672,0,IDLE
2025-10-21 05:45:00,96.9,-0.0166666666666657,-0.0111111111111104,0,IDLE
2025-10-21 05:48:00,96.8,-0.0333333333333361,0.0111111111111104,0,IDLE
2025-10-21 05:51:00,96.75,-0.0166666666666657,-0.0222222222222225,0,IDLE
2025-10-21 05:54:00,96.75,0.0,-0.0166666666666672,0,IDLE
2025-10-21 05:57:00,96.8,0.0166666666666657,0.0,0,IDLE
2025-10-21 06:00:00,96.75,-0.0166666666666657,0.0,0,IDLE
2025-10-21 06:03:00,96.9,0.0500000000000019,0.0166666666666672,0,IDLE
2025-10-21 06:06:00,96.7,-0.0666666666666676,-0.0111111111111104,0,IDLE
2025-10-21 06:09:00,96.75,0.0166666666666657,2.312964634635743e-18,0,IDLE
2025-10-21 06:12:00,96.8,0.0166666666666657,-0.011111111111112,0,IDLE
2025-10-21 06:15:00,96.85,0.0166666666666657,0.0166666666666657,0,IDLE
2025-10-21 06:18:00,96.8,-0.0166666666666657,0.0055555555555552,0,IDLE
2025-10-21 06:21:00,96.65,-0.0499999999999971,-0.0166666666666657,0,IDLE
2025-10-21 06:24:00,96.75,0.0333333333333314,-0.0111111111111104,0,IDLE
2025-10-21 06:27:00,96.7,-0.0166666666666657,-0.0111111111111104,0,IDLE
2025-10-21 06:30:00,96.6,-0.0333333333333361,-0.0055555555555568,0,LEAK
2025-10-21 06:33:00,96.8,0.0666666666666676,0.0055555555555552,0,IDLE
2025-10-21 06:36:00,96.6,-0.0666666666666676,-0.011111111111112,0,IDLE
2025-10-21 06:39:00,96.8,0.0666666666666676,0.0222222222222225,0,IDLE
2025-10-21 06:42:00,96.55,-0.0833333333333333,-0.0277777777777777,0,IDLE
2025-10-21 06:45:00,96.7,0.0500000000000019,0.011111111111112,0,IDLE
2025-10-21 06:48:00,96.7,0.0,-0.0111111111111104,0,IDLE
2025-10-21 06:51:00,96.8,0.0333333333333314,0.0277777777777777,0,IDLE
2025-10-21 06:54:00,96.5,-0.099999999999999,-0.0222222222222225,0,IDLE
2025-10-21 06:57:00,96.6,0.0333333333333314,-0.011111111111112,0,IDLE
2025-10-21 07:00:00,96.65,0.0166666666666704,-0.0166666666666657,0,IDLE
2025-10-21 07:03:00,96.65,0.0,0.0166666666666672,0,EVAP
2025-10-21 07:06:00,96.65,0.0,0.0055555555555568,0,IDLE
2025-10-21 07:09:00,96.55,-0.0333333333333361,-0.011111111111112,0,EVAP
2025-10-21 07:12:00,96.6,0.0166666666666657,-0.0055555555555568,0,IDLE
2025-10-21 07:15:00,96.65,0.0166666666666704,-5.782411586589357e-18,0,IDLE
2025-10-21 07:18:00,96.7,0.0166666666666657,0.0166666666666672,0,IDLE
2025-10-21 07:21:00,96.45,-0.0833333333333333,-0.0166666666666657,0,EVAP
2025-10-21 07:24:00,96.5,0.0166666666666657,-0.0166666666666673,0,IDLE
2025-10-21 07:27:00,96.2,-0.099999999999999,-0.0555555555555555,0,EVAP
2025-10-21 07:30:00,96.5,0.099999999999999,0.0055555555555552,0,EVAP
2025-10-21 07:33:00,96.6,0.0333333333333314,0.0111111111111104,0,IDLE
2025-10-21 07:36:00,96.5,-0.0333333333333314,0.033333333333333,0,EVAP
2025-10-21 07:39:00,95.9,-0.1999999999999981,-0.066666666666666,0,IRRIGATE
2025-10-21 07:42:00,96.15,0.0833333333333333,-0.0499999999999987,0,EVAP
2025-10-21 07:45:00,96.7,0.1833333333333323,0.0222222222222225,0,IDLE
2025-10-21 07:48:00,96.7,0.0,0.0888888888888885,0,IDLE
2025-10-21 07:51:00,96.7,0.0,0.0611111111111107,0,IDLE
2025-10-21 07:54:00,96.3,-0.1333333333333352,-0.044444444444445,0,IRRIGATE
2025-10-21 07:57:00,95.9,-0.1333333333333305,-0.0888888888888885,0,IRRIGATE
2025-10-21 08:00:00,96.7,0.2666666666666657,0.0,0,IRRIGATE
2025-10-21 08:03:00,96.5,-0.0666666666666676,0.0222222222222225,0,IRRIGATE
2025-10-21 08:06:00,96.25,-0.0833333333333333,0.0388888888888882,0,IRRIGATE
2025-10-21 08:09:00,96.5,0.0833333333333333,-0.0222222222222225,0,IRRIGATE
2025-10-21 08:12:00,95.95,-0.1833333333333323,-0.0611111111111107,0,IRRIGATE
2025-10-21 08:15:00,96.7,0.25,0.0500000000000003,0,IDLE
2025-10-21 08:18:00,96.7,0.0,0.0222222222222225,0,IDLE
2025-10-21 08:21:00,96.5,-0.0666666666666676,0.0611111111111108,0,EVAP
2025-10-21 08:24:00,96.2,-0.099999999999999,-0.0555555555555555,0,IDLE
2025-10-21 08:27:00,95.8,-0.1333333333333352,-0.1000000000000006,0,EVAP
2025-10-21 08:30:00,96.5,0.2333333333333342,9.251858538542969e-18,0,EVAP
2025-10-21 08:33:00,96.5,0.0,0.033333333333333,0,IDLE
2025-10-21 08:36:00,96.5,0.0,0.0777777777777781,0,IDLE
2025-10-21 08:39:00,96.5,0.0,0.0,0,IDLE
2025-10-21 08:42:00,96.5,0.0,0.0,0,IDLE
2025-10-21 08:45:00,96.55,0.0166666666666657,0.0055555555555552,0,EVAP
2025-10-21 08:48:00,96.5,-0.0166666666666657,9.251858538542969e-18,0,EVAP
2025-10-21 08:51:00,96.5,0.0,9.251858538542969e-18,0,IDLE
2025-10-21 08:54:00,96.5,0.0,-0.0055555555555552,0,IDLE
2025-10-21 08:57:00,96.55,0.0166666666666657,0.0055555555555552,0,IDLE
2025-10-21 09:00:00,96.2,-0.1166666666666647,-0.033333333333333,0,EVAP
2025-10-21 09:03:00,96.6,0.1333333333333305,0.0111111111111104,0,IDLE
2025-10-21 09:06:00,96.6,0.0,0.0055555555555552,0,IDLE
