segment_id,mean_slope,dur_min,delta_pct,pump_on_share
111,-0.03742424242426281,9.0,-0.4343045843045843,0.0
112,0.003939393939374023,9.0,0.07676767676767327,0.0
113,0.033363636363616146,15.0,0.7202797202797058,0.0
114,-0.001356060606080889,60.0,0.04603729603729789,0.0
115,-0.03978114478116495,27.0,-1.2165501165501098,0.0
116,0.008257575757555098,18.0,-0.0038461538461547207,0.0
117,0.037272727272707216,12.0,0.4594405594405657,0.0
118,-0.0016792929293132283,54.0,-0.36212121212122383,0.0
119,0.027623106060585823,12.0,0.3486305361305426,0.0
120,0.000662878787858534,12.0,0.1716880341880369,0.0
121,-0.031492424242444625,15.0,-0.6128205128205195,0.0
122,0.0016701739618204287,108.0,0.5881993006993014,0.0
123,-0.04520743145745144,21.0,-1.095512820512809,0.0
124,0.01021464646462632,9.0,0.10606060606062329,0.0
125,0.033999999999979734,15.0,0.7097902097901994,0.0
126,-0.009365079365099388,63.0,-0.5868881118881148,0.0
127,-0.039583333333353475,12.0,-0.5297785547785736,0.0
128,0.0008471074379965148,33.0,0.3982808857808777,0.0
129,-0.03079545454547462,15.0,-0.8357226107226268,0.0
130,-0.0005248917749117682,21.0,0.21686091686089526,0.0
131,-0.023274410774430265,9.0,-0.15273892773890907,0.0
132,0.009482323232303247,12.0,-0.1310023310023496,0.0
133,0.04007575757573751,18.0,0.9163558663558717,0.0
134,0.0005663189269546704,183.0,-0.16841491841491063,0.06557377049180328
135,0.03049783549781548,42.0,1.2842657342657446,1.0
136,0.007981740481720054,234.0,1.970396270396293,0.5384615384615384
137,-0.027916666666687167,12.0,-0.4885780885780946,0.0
138,-0.0005750047054599715,483.0,-0.30914918414919157,0.0
139,0.03196969696967633,12.0,0.4731934731934899,0.0
140,-0.011414141414161874,9.0,0.07657342657341815,0.0
141,-0.04558080808082894,12.0,-0.8606060606060595,0.0
142,0.0006081649831446927,72.0,0.5020979020978871,0.0
143,-0.02606060606062627,9.0,-0.2742424242424306,0.0
144,0.005795454545434324,12.0,0.10979020979021925,0.0
145,0.034444444444424516,9.0,0.3889277389277481,0.0
146,0.0013375130616305679,87.0,0.05574009324008955,0.0
147,-0.022676767676788303,9.0,-0.2749417249417263,0.0
148,0.0006414141413938206,90.0,0.3084498834498959,0.0
149,-0.04050505050507123,18.0,-0.8214452214452308,0.0
150,0.008303030303010286,15.0,0.17039627039626737,0.0
151,0.030681818181797715,12.0,0.3681818181818244,0.0
152,-0.0023632428178086196,231.0,-0.45967365967368323,0.0
153,-0.029141414141434067,9.0,-0.49300699300698625,0.0
154,0.013989898989879061,9.0,0.16293706293706123,0.0
155,0.02462121212119217,12.0,0.35909090909090935,0.0
156,-0.0126190476190678,21.0,-0.27808857808858534,0.0
157,-0.03960858585860599,18.0,-0.7629370629370555,0.5
158,-1.3738009041013428e-05,8586.0,-0.2678904428904332,0.10307477288609364
159,0.049995791245770395,24.0,1.4549210049209904,0.0
160,0.0041970632248206526,108.0,0.20862470862472549,0.25
161,0.028409090909070647,18.0,0.5342657342657446,1.0
162,0.01809884559882487,126.0,2.079254079254099,1.0
163,0.03200757575755442,12.0,0.5188811188811258,0.75
164,-0.0002929961870567788,1359.0,-0.7166666666666686,0.07505518763796909
165,0.031103896103875008,21.0,0.7011655011655193,1.0
166,0.015202020201999171,36.0,0.5074592074592204,1.0
167,0.026313131313110246,9.0,0.14976689976690238,1.0
168,-0.0003398735557222363,4170.0,-1.5431235431235564,0.04100719424460432
169,0.02926997245176953,33.0,0.8741258741258946,1.0
170,0.00088966085725555,2316.0,2.155594405594414,0.09326424870466321
171,-0.029494949494970973,9.0,-0.15710955710956398,0.0
172,0.003446969696947688,12.0,-0.09044289044288689,0.0
173,0.03760606060603931,15.0,0.7052447552447774,0.0
174,-0.0015596877869820441,330.0,-0.5863636363636289,0.0
175,-0.019924242424263827,9.0,-0.22785547785548488,0.0
176,0.01597853535351368,12.0,0.1861305361305341,0.0
177,0.027878787878766274,9.0,0.279836829836853,0.0
178,-0.0007441739260135296,1221.0,-0.9023310023310103,0.0
179,-0.04970249368688976,24.0,-1.4938422688422577,0.0
180,0.014311868686847333,9.0,0.2099650349650375,0.0
181,0.0328882575757364,12.0,0.39079739704740746,0.0
182,-0.008723169191940341,96.0,-0.8293512043512123,0.0
183,-0.04474242424244518,30.0,-1.4298076923076763,0.0
184,-0.0015019123271758825,309.0,-0.6777389277389148,0.0
185,0.03130303030300953,15.0,0.5348484848484816,0.0
186,-0.0011646586345589233,249.0,-0.26864801864802246,0.0
187,-0.03942234848486944,12.0,-0.6301864801864951,0.0
188,0.00770833333331263,12.0,0.19425990675992466,0.0
189,0.03324494949492888,9.0,0.35291375291376426,0.0
190,-0.0012272041684004034,102.0,-0.09379953379989558,0.0
191,-0.04629370629372093,6.0,-0.13888111888115873,0.0
