segment_id,mean_slope,dur_min,delta_pct,pump_on_share
181,0.031195286195266587,27.0,0.8874125874125838,1.0
182,0.0011302211302016104,111.0,0.35675990675990477,0.2702702702702703
183,-0.041546416546436093,21.0,-1.1250712250712382,0.0
184,0.006245117845098352,75.0,0.4690365190365213,0.0
185,0.038999999999980516,15.0,0.6701631701631641,0.0
186,-0.0006798245614230076,228.0,-0.06573426573426389,0.0
187,-0.04707289238541189,39.0,-2.064130082880098,0.0
188,0.0007531548323847275,81.0,0.03163031591660115,0.0
189,0.02788365133522087,15.0,0.5200020140761836,0.0
190,0.011757295173758764,30.0,0.20514313362656367,0.0
191,0.036210016834997166,27.0,1.0079254079253843,0.0
192,-0.00041801948053917345,294.0,-0.010431235431227037,0.0
193,-0.04611111111113055,18.0,-1.2605477855477716,0.0
194,0.019898989898970283,9.0,0.31421911421912796,0.0
195,0.04255050505048508,9.0,0.4033799533799538,0.0
196,-0.009286616161635798,12.0,-0.3350815850815678,0.0
197,-0.04257575757577701,27.0,-1.321328671328672,0.0
198,0.0009877344877151353,105.0,0.6107808857808976,0.0
199,-0.036613636363655465,15.0,-0.7673659673659614,0.0
200,0.0036742424242233967,9.0,0.13045843045843242,0.0
201,0.026515151515132365,9.0,0.15027195027195717,0.0
202,0.005725285643299054,183.0,0.8808857808857766,0.22950819672131148
203,0.033212121212101604,45.0,1.5607226107226069,1.0
204,0.00861952861950882,54.0,0.2236596736596681,1.0
205,0.017070707070687367,9.0,0.2426573426573384,1.0
206,0.005763403263383342,39.0,0.0039335664335737874,0.7692307692307693
207,0.02859848484846489,18.0,0.6109265734265676,0.0
208,-0.0034333196833397266,111.0,-0.3403846153846217,0.0
209,-0.03140467171719167,12.0,-0.5244949494949651,0.0
210,0.004269480519460871,42.0,0.3095109751359786,0.0
211,-0.032533143939413846,24.0,-0.7677156177156235,0.0
212,9.27787522152047e-05,558.0,-0.0007731209181969234,0.0
213,0.036333537639802294,18.0,0.8052598069453438,0.0
214,-0.0013689969094518649,13224.0,-18.223510485020284,0.0
215,-0.022626262626278048,9.0,-0.25967365967365197,0.0
216,-0.020946969696985472,12.0,-0.03694638694638286,0.0
217,-0.018030303030318672,9.0,-0.27692307692308304,0.0
218,0.0019292929292773914,45.0,0.3908508158508113,0.0
219,-0.03193181818183366,21.0,-0.7645979020979041,0.0
220,0.0025416666666511134,30.0,0.28193473193472585,0.0
221,-0.0330934343434494,9.0,-0.43601398601398955,0.0
222,0.007790404040388559,9.0,0.17167832167832842,0.0
223,0.043416666666651046,15.0,0.8577505827505831,0.0
224,-0.004662534435277166,33.0,-0.18745143745142911,0.0
225,-0.03116792929294481,12.0,-0.4121697746697919,0.0
226,0.006366792929277628,12.0,0.15675990675991613,0.0
227,0.033363636363620754,15.0,0.4530303030302889,0.0
228,-0.002863988724469441,1290.0,-3.580186480186498,0.0
229,-0.04200757575759061,24.0,-1.1511655011654938,0.0
230,0.0040735930735785,105.0,0.4649475524475548,0.05714285714285714
231,0.03571969696968168,18.0,0.7133449883449856,1.0
232,0.011621212121197481,15.0,-0.12109557109558011,1.0
233,0.04367965367963899,21.0,1.081351981351986,1.0
234,0.009145805884920952,207.0,1.9941724941725028,0.5797101449275363
235,-0.03748484848486393,15.0,-0.7360139860139867,0.0
236,-0.0013636363636518347,9.0,-0.014568764568764436,0.0
237,0.03426767676766131,18.0,0.7001165501165474,0.0
238,-0.0002070083551720866,729.0,-0.061655011655020076,0.0
239,-0.02848484848486382,12.0,-0.5259906759906698,0.0
240,-0.0006105499438986363,405.0,-0.1519813519813482,0.037037037037037035
241,0.02764069264067757,21.0,0.558508158508161,1.0
242,0.02344155844154283,21.0,0.3900932400932504,1.0
243,0.029242424242408378,12.0,0.3221445221445123,1.0
244,0.01728956228954663,54.0,0.7818181818181813,1.0
245,0.02812121212119643,15.0,0.46048951048950926,1.0
246,0.0011770861770699765,333.0,0.5181818181818159,0.12612612612612611
247,-0.024785353535369405,12.0,-0.41841491841491063,0.0
248,0.00585858585857019,9.0,0.05019425019425228,0.0
249,0.03412878787877198,12.0,0.4498834498834725,0.0
250,-0.0022537878788040054,696.0,-1.5893939393939576,0.0
251,-0.027727272727288196,9.0,-0.2765734265734352,0.0
252,0.003599613152788743,705.0,2.804778554778565,0.2553191489361702
253,-0.04138468013469636,27.0,-1.2202505827505945,0.0
254,-0.0004734848485005236,18.0,-0.10209790209790981,0.0
255,0.0437815656565493,24.0,1.273581973581969,0.0
256,-0.006516955266971809,42.0,-0.27121212121211613,0.0
257,-0.03881628787880376,21.0,-0.9367569930069806,0.0
258,0.00047074915823308106,135.0,-0.020991161616137788,0.0
259,0.03403318903317281,21.0,0.810372960372959,0.0
260,-0.0038344437280769337,423.0,-1.6360139860139782,0.0
261,-0.02878787878789459,12.0,-0.39592074592074766,0.0
262,0.000442952658239171,1686.0,0.7672494172494311,0.10854092526690391
263,0.027545454545438487,15.0,0.41748251748252585,1.0
264,0.0016990193714166186,1131.0,1.97319347319349,0.14323607427055704
265,-0.037151515151531624,15.0,-0.5790209790209815,0.0
266,-0.001727456011746368,744.0,-1.2079254079254156,0.0
267,0.02803030303028688,9.0,0.20303030303031733,0.0
268,-0.0004951958610656331,615.0,-0.30023310023308625,0.0
269,-0.04636363636365206,21.0,-1.3286713286713336,0.0
270,-0.008207941483819106,87.0,-0.3564102564102569,0.0
271,-0.029040404040419437,9.0,-0.22237762237763548,0.0
272,-0.0017950911666909707,1647.0,-2.7040209790209673,0.0
273,-0.031994949494964654,12.0,-0.5736402486402596,0.0
274,-0.00457167832169316,39.0,0.2328088578088625,0.0
