Timestamp,pct_full,pump_on,slope_per_min,slope_mean_s,slope_mean_m,slope_mean_l,pct_full_med9,delta_pct_9min,delta_pct_15min,lvl_std_m,since_pump_on_min,since_pump_off_min,battery,battery_slope,tte_min,tod_sin,tod_cos,dow_sin,dow_cos,is_daytime
2025-10-22 08:09:00,97.9,0,0.0,-0.02222222222222096,-0.013333333333332548,-0.0066666666666663045,97.9,-0.19999999999998863,-0.19999999999998863,0.207364413532548,1101.0,1098.0,80.0,0.0,11685.000000000635,0.8457278217039732,-0.5336145159156115,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:12:00,98.1,0,0.06666666666666288,0.01111111111111048,-0.02000000000000073,-0.003333333333333635,97.9,-0.19999999999998863,-0.19999999999998863,0.09999999999832365,1104.0,1101.0,80.0,0.0,23429.99999999788,0.838670567945424,-0.5446390350150272,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:15:00,98.25,0,0.0500000000000019,0.03888888888888826,0.010000000000000408,0.005000000000000173,98.1,0.09999999999999432,0.0,0.14832396974083728,1107.0,1104.0,80.0,0.0,,0.8314696123025451,-0.5555702330196024,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:18:00,98.15,0,-0.03333333333333144,0.02777777777777778,0.010000000000000408,0.0016666666666670291,98.15,0.25,0.05000000000001137,0.15572411502300104,1110.0,1107.0,80.0,0.0,,0.8241261886220158,-0.5664062369248326,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:21:00,98.1,0,-0.016666666666670455,1.1564823173178713e-18,0.013333333333332606,-1.6306400674181987e-17,98.15,0.25,0.15000000000000568,0.12747548783871498,1113.0,1110.0,80.0,0.0,,0.816641555161679,-0.5771451900372335,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:24:00,98.35,0,0.08333333333333333,0.01111111111111048,0.02999999999999927,0.008333333333333316,98.15,0.05000000000001137,0.25,0.10839741694230479,1116.0,1113.0,80.0,0.0,,0.8090169943749475,-0.587785252292473,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:27:00,98.15,0,-0.06666666666666288,0.0,0.003333333333334118,-0.00833333333333335,98.15,0.0,0.25,0.09999999999884257,1119.0,1116.0,80.0,0.0,9377.999999999982,0.8012538126910607,-0.5983246005706591,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:30:00,98.15,0,0.0,0.005555555555556816,-0.006666666666666261,0.0016666666666670285,98.15,0.0,0.05000000000001137,0.0974679434468519,1122.0,1119.0,80.0,0.0,,0.7933533402912352,-0.6087614290087207,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:33:00,98.5,0,0.11666666666666477,0.016666666666667298,0.023333333333332977,0.01666666666666665,98.15,0.0,0.0,0.1695582495775215,1125.0,1122.0,80.0,0.0,,0.7853169308807448,-0.6190939493098341,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:36:00,98.0,0,-0.16666666666666666,-0.016666666666667298,-0.006666666666666254,0.003333333333333127,98.15,0.0,0.0,0.19557607215552458,1128.0,1125.0,80.0,0.0,,0.777145961456971,-0.6293203910498373,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:39:00,98.25,0,0.08333333333333333,0.01111111111111048,-0.006666666666666257,0.01166666666666646,98.25,0.09999999999999432,0.09999999999999432,0.18506755523260593,1131.0,1128.0,80.0,0.0,,0.7688418320734596,-0.6394390019805847,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:42:00,98.0,0,-0.08333333333333333,-0.05555555555555555,-0.010000000000000347,-0.0033333333333331605,98.0,-0.15000000000000568,-0.15000000000000568,0.20796634343027628,1134.0,1131.0,80.0,0.0,23400.00000000121,0.760405965600031,-0.6494480483301835,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:45:00,97.7,0,-0.09999999999999905,-0.033333333333333014,-0.03000000000000016,-0.018333333333333257,98.0,-0.15000000000000568,-0.15000000000000568,0.30083217912935334,1137.0,1134.0,80.0,0.0,4238.181818181836,0.7518398074789774,-0.6593458151000688,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:48:00,98.15,0,0.15000000000000094,-0.01111111111111048,-0.023333333333332918,-1.6653345369377347e-17,98.0,-0.25,-0.15000000000000568,0.20796634343008782,1140.0,1137.0,80.0,0.0,,0.7431448254773942,-0.6691306063588582,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:51:00,97.95,0,-0.06666666666666761,-0.00555555555555524,-0.0033333333333331132,-0.004999999999999731,97.95,-0.04999999999999716,-0.20000000000000284,0.21035683967885696,1143.0,1140.0,80.0,0.0,15590.000000000839,0.7343225094356858,-0.6788007455329416,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:54:00,97.95,0,0.0,0.027777777777777776,-0.01999999999999978,-0.013333333333333064,97.95,-0.04999999999999716,-0.29999999999999716,0.16201851745910856,1146.0,1143.0,80.0,0.0,5846.250000000118,0.7253743710122877,-0.6883545756937538,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:57:00,97.9,0,-0.01666666666666572,-0.027777777777777776,-0.006666666666666257,-0.008333333333333349,97.95,-0.04999999999999716,-0.04999999999999716,0.16046806535768315,1149.0,1146.0,80.0,0.0,9347.999999999984,0.7163019434246544,-0.69779045984168,0.9749279121818236,-0.22252093395631434,1
